Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Shipping_Duration,Profit,Quantity,Profit_to_Sales,Demand_Surge,Supply_Constraint,Adjusted_Quantity
336,CA-2016-137946,2016-01-09,2016-04-09,Second Class,DB-13615,Doug Bickford,Consumer,United States,Los Angeles,California,90045,West,TEC-CO-10001449,Technology,Copiers,Hewlett Packard LaserJet 3310 Copier,959.984,91.0,0,1,0.0,1.262615268144068,1.0,1.0
337,CA-2016-137946,2016-01-09,2016-04-09,Second Class,DB-13615,Doug Bickford,Consumer,United States,Los Angeles,California,90045,West,OFF-BI-10004140,Office Supplies,Binders,Avery Non-Stick Binders,14.368,91.0,0,1,0.0,1.1939060700623876,1.0,1.0
347,CA-2018-134306,2018-08-07,2018-12-07,Standard Class,TD-20995,Tamara Dahlen,Consumer,United States,Lowell,Massachusetts,1852,East,OFF-AR-10004027,Office Supplies,Art,"Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",7.56,122.0,0,1,0.0,1.1843214205057309,1.0,1.0
348,CA-2018-134306,2018-08-07,2018-12-07,Standard Class,TD-20995,Tamara Dahlen,Consumer,United States,Lowell,Massachusetts,1852,East,OFF-PA-10000249,Office Supplies,Paper,Easy-staple paper,24.56,122.0,0,1,0.0,1.2823761058609362,1.0,1.0
349,CA-2018-134306,2018-08-07,2018-12-07,Standard Class,TD-20995,Tamara Dahlen,Consumer,United States,Lowell,Massachusetts,1852,East,OFF-AR-10001374,Office Supplies,Art,"BIC Brite Liner Highlighters, Chisel Tip",12.96,122.0,0,1,0.0,1.1377015585157113,1.0,1.0
350,CA-2017-129714,2017-01-09,2017-03-09,First Class,AB-10060,Adam Bellavance,Home Office,United States,New York City,New York,10009,East,TEC-AC-10000290,Technology,Accessories,Sabrent 4-Port USB 2.0 Hub,6.79,59.0,0,1,0.0,1.259299908810099,1.0,1.0
351,CA-2017-129714,2017-01-09,2017-03-09,First Class,AB-10060,Adam Bellavance,Home Office,United States,New York City,New York,10009,East,OFF-PA-10001970,Office Supplies,Paper,Xerox 1881,24.56,59.0,0,1,0.0,1.2511024870756073,1.0,1.0
352,CA-2017-129714,2017-01-09,2017-03-09,First Class,AB-10060,Adam Bellavance,Home Office,United States,New York City,New York,10009,East,OFF-BI-10002160,Office Supplies,Binders,Acco Hanging Data Binders,3.048,59.0,0,1,0.0,1.1180328948592007,1.0,1.0
353,CA-2017-129714,2017-01-09,2017-03-09,First Class,AB-10060,Adam Bellavance,Home Office,United States,New York City,New York,10009,East,OFF-PA-10001970,Office Supplies,Paper,Xerox 1881,49.12,59.0,0,1,0.0,1.141276429641985,1.0,1.0
354,CA-2017-129714,2017-01-09,2017-03-09,First Class,AB-10060,Adam Bellavance,Home Office,United States,New York City,New York,10009,East,OFF-BI-10004995,Office Supplies,Binders,GBC DocuBind P400 Electric Binding System,4355.168,59.0,0,1,0.0,1.2276563864681036,1.0,1.0
360,CA-2018-155698,2018-08-03,2018-11-03,First Class,VB-21745,Victoria Brennan,Corporate,United States,Columbus,Georgia,31907,South,OFF-AP-10001124,Office Supplies,Appliances,Belkin 8 Outlet SurgeMaster II Gold Surge Protector with Phone Protection,647.84,92.0,0,1,0.0,1.2390038659121396,1.0,1.0
361,CA-2018-155698,2018-08-03,2018-11-03,First Class,VB-21745,Victoria Brennan,Corporate,United States,Columbus,Georgia,31907,South,OFF-LA-10001158,Office Supplies,Labels,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",20.7,92.0,0,1,0.0,1.1667104828414372,1.0,1.0
387,CA-2016-122756,2016-03-12,2016-07-12,Standard Class,DK-13225,Dean Katz,Corporate,United States,Philadelphia,Pennsylvania,19140,East,TEC-MA-10001681,Technology,Machines,Lexmark MarkNet N8150 Wireless Print Server,482.34,122.0,0,1,0.0,1.2436155186744142,1.0,1.0
388,CA-2016-122756,2016-03-12,2016-07-12,Standard Class,DK-13225,Dean Katz,Corporate,United States,Philadelphia,Pennsylvania,19140,East,FUR-FU-10001935,Furniture,Furnishings,3M Hangers With Command Adhesive,2.96,122.0,0,1,0.0,1.1144820476327972,1.0,1.0
394,US-2015-134971,2015-07-06,2015-10-06,Second Class,BP-11095,Bart Pistole,Corporate,United States,Peoria,Illinois,61604,Central,OFF-BI-10003982,Office Supplies,Binders,Wilson Jones Century Plastic Molded Ring Binders,12.462,92.0,0,1,0.0,1.2406991552754785,0.8,0.8
399,CA-2017-108987,2017-08-09,2017-10-09,Second Class,AG-10675,Anna Gayman,Consumer,United States,Houston,Texas,77036,Central,OFF-ST-10001580,Office Supplies,Storage,Super Decoflex Portable Personal File,35.952,61.0,0,1,0.0,1.1983248643449609,0.8,0.8
400,CA-2017-108987,2017-08-09,2017-10-09,Second Class,AG-10675,Anna Gayman,Consumer,United States,Houston,Texas,77036,Central,FUR-BO-10004834,Furniture,Bookcases,"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish",2396.2656,61.0,0,1,0.0,1.243428961398384,0.8,0.8
401,CA-2017-108987,2017-08-09,2017-10-09,Second Class,AG-10675,Anna Gayman,Consumer,United States,Houston,Texas,77036,Central,OFF-ST-10000934,Office Supplies,Storage,"Contico 72""H Heavy-Duty Storage System",131.136,61.0,0,1,0.0,1.2348829272791815,0.8,0.8
402,CA-2017-108987,2017-08-09,2017-10-09,Second Class,AG-10675,Anna Gayman,Consumer,United States,Houston,Texas,77036,Central,TEC-AC-10000158,Technology,Accessories,Sony 64GB Class 10 Micro SDHC R40 Memory Card,57.584,61.0,0,1,0.0,1.2089192271445337,0.8,0.8
406,CA-2018-117457,2018-08-12,2018-12-12,Standard Class,KH-16510,Keith Herrera,Consumer,United States,San Francisco,California,94110,West,TEC-AC-10000158,Technology,Accessories,Sony 64GB Class 10 Micro SDHC R40 Memory Card,179.95,122.0,0,1,0.0,1.2357953698511042,1.0,1.0
407,CA-2018-117457,2018-08-12,2018-12-12,Standard Class,KH-16510,Keith Herrera,Consumer,United States,San Francisco,California,94110,West,TEC-CO-10004115,Technology,Copiers,Sharp AL-1530CS Digital Copier,1199.976,122.0,0,1,0.0,1.2088838039746952,1.0,1.0
408,CA-2018-117457,2018-08-12,2018-12-12,Standard Class,KH-16510,Keith Herrera,Consumer,United States,San Francisco,California,94110,West,OFF-PA-10003724,Office Supplies,Paper,"Wirebound Message Book, 4 per Page",27.15,122.0,0,1,0.0,1.2357355136797084,1.0,1.0
409,CA-2018-117457,2018-08-12,2018-12-12,Standard Class,KH-16510,Keith Herrera,Consumer,United States,San Francisco,California,94110,West,FUR-TA-10002041,Furniture,Tables,"Bevis Round Conference Table Top, X-Base",1004.024,122.0,0,1,0.0,1.1579970021314006,1.0,1.0
410,CA-2018-117457,2018-08-12,2018-12-12,Standard Class,KH-16510,Keith Herrera,Consumer,United States,San Francisco,California,94110,West,OFF-PA-10002893,Office Supplies,Paper,"Wirebound Service Call Books, 5 1/2"" x 4""",9.68,122.0,0,1,0.0,1.1249264275982649,1.0,1.0
411,CA-2018-117457,2018-08-12,2018-12-12,Standard Class,KH-16510,Keith Herrera,Consumer,United States,San Francisco,California,94110,West,OFF-LA-10003766,Office Supplies,Labels,Self-Adhesive Removable Labels,28.35,122.0,0,1,0.0,1.285187797927184,1.0,1.0
412,CA-2018-117457,2018-08-12,2018-12-12,Standard Class,KH-16510,Keith Herrera,Consumer,United States,San Francisco,California,94110,West,OFF-PA-10001970,Office Supplies,Paper,Xerox 1908,55.98,122.0,0,1,0.0,1.164495324492929,1.0,1.0
413,CA-2018-117457,2018-08-12,2018-12-12,Standard Class,KH-16510,Keith Herrera,Consumer,United States,San Francisco,California,94110,West,FUR-BO-10001972,Furniture,Bookcases,O'Sullivan 4-Shelf Bookcase in Odessa Pine,1336.829,122.0,0,1,0.0,1.2666956905031153,1.0,1.0
414,CA-2018-117457,2018-08-12,2018-12-12,Standard Class,KH-16510,Keith Herrera,Consumer,United States,San Francisco,California,94110,West,FUR-CH-10003956,Furniture,Chairs,Novimex High-Tech Fabric Mesh Task Chair,113.568,122.0,0,1,0.0,1.1431426442898163,1.0,1.0
415,CA-2018-142636,2018-03-11,2018-07-11,Standard Class,KC-16675,Kimberly Carter,Corporate,United States,Seattle,Washington,98105,West,OFF-PA-10000157,Office Supplies,Paper,Xerox 191,139.86,122.0,0,1,0.0,1.174631373668043,1.0,1.0
416,CA-2018-142636,2018-03-11,2018-07-11,Standard Class,KC-16675,Kimberly Carter,Corporate,United States,Seattle,Washington,98105,West,FUR-CH-10001891,Furniture,Chairs,Global Deluxe Office Fabric Chairs,307.136,122.0,0,1,0.0,1.2386470911133425,1.0,1.0
419,CA-2018-154816,2018-06-11,2018-10-11,Standard Class,VB-21745,Victoria Brennan,Corporate,United States,Richmond,Kentucky,40475,South,OFF-PA-10003845,Office Supplies,Paper,Xerox 1987,5.78,122.0,0,1,0.0,1.2238801937912243,1.0,1.0
420,CA-2018-110478,2018-04-03,2018-09-03,Standard Class,SP-20860,Sung Pak,Corporate,United States,Los Angeles,California,90045,West,OFF-AR-10001573,Office Supplies,Art,American Pencil,9.32,153.0,0,1,0.0,1.2674049895506,1.0,1.0
421,CA-2018-110478,2018-04-03,2018-09-03,Standard Class,SP-20860,Sung Pak,Corporate,United States,Los Angeles,California,90045,West,OFF-EN-10000483,Office Supplies,Envelopes,"White Envelopes, White Envelopes with Clear Poly Window",15.25,153.0,0,1,0.0,1.2627691951390365,1.0,1.0
429,CA-2018-152275,2018-01-10,2018-08-10,Standard Class,KH-16630,Ken Heidel,Corporate,United States,San Antonio,Texas,78207,Central,OFF-AR-10000369,Office Supplies,Art,Design Ebony Sketching Pencil,6.672,212.0,0,1,0.0,1.281862036589877,0.8,0.8
434,CA-2017-127369,2017-06-06,2017-07-06,First Class,DB-13060,Dave Brooks,Consumer,United States,Lowell,Massachusetts,1852,East,OFF-ST-10003306,Office Supplies,Storage,Letter Size Cart,714.3,30.0,0,1,0.0,1.1461886733866096,1.0,1.0
441,CA-2017-115756,2017-05-09,2017-07-09,Second Class,PK-19075,Pete Kriz,Consumer,United States,Detroit,Michigan,48227,Central,FUR-FU-10000246,Furniture,Furnishings,Aluminum Document Frame,12.22,61.0,0,1,0.0,1.2021389403023572,0.8,0.8
442,CA-2017-115756,2017-05-09,2017-07-09,Second Class,PK-19075,Pete Kriz,Consumer,United States,Detroit,Michigan,48227,Central,OFF-ST-10000060,Office Supplies,Storage,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,194.94,61.0,0,1,0.0,1.2347064126863976,0.8,0.8
443,CA-2017-115756,2017-05-09,2017-07-09,Second Class,PK-19075,Pete Kriz,Consumer,United States,Detroit,Michigan,48227,Central,OFF-ST-10003058,Office Supplies,Storage,Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays,70.95,61.0,0,1,0.0,1.1783916092340858,0.8,0.8
444,CA-2017-115756,2017-05-09,2017-07-09,Second Class,PK-19075,Pete Kriz,Consumer,United States,Detroit,Michigan,48227,Central,OFF-PA-10002222,Office Supplies,Paper,"Xerox Color Copier Paper, 11"" x 17"", Ream",91.36,61.0,0,1,0.0,1.2314624017766893,0.8,0.8
445,CA-2017-115756,2017-05-09,2017-07-09,Second Class,PK-19075,Pete Kriz,Consumer,United States,Detroit,Michigan,48227,Central,FUR-CH-10002372,Furniture,Chairs,Office Star - Ergonomically Designed Knee Chair,242.94,61.0,0,1,0.0,1.2827248776590525,0.8,0.8
446,CA-2017-115756,2017-05-09,2017-07-09,Second Class,PK-19075,Pete Kriz,Consumer,United States,Detroit,Michigan,48227,Central,OFF-LA-10001317,Office Supplies,Labels,Avery 520,22.05,61.0,0,1,0.0,1.2119441063627168,0.8,0.8
448,CA-2017-166674,2017-01-04,2017-03-04,Second Class,RB-19360,Raymond Buch,Consumer,United States,Auburn,New York,13021,East,OFF-AR-10000588,Office Supplies,Art,Newell 345,59.52,59.0,0,1,0.0,1.2933720583930368,1.0,1.0
449,CA-2017-166674,2017-01-04,2017-03-04,Second Class,RB-19360,Raymond Buch,Consumer,United States,Auburn,New York,13021,East,OFF-ST-10001469,Office Supplies,Storage,Fellowes Bankers Box Recycled Super Stor/Drawer,161.94,59.0,0,1,0.0,1.2264025524965738,1.0,1.0
450,CA-2017-166674,2017-01-04,2017-03-04,Second Class,RB-19360,Raymond Buch,Consumer,United States,Auburn,New York,13021,East,OFF-AR-10001953,Office Supplies,Art,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,263.88,59.0,0,1,0.0,1.1795426468795769,1.0,1.0
451,CA-2017-166674,2017-01-04,2017-03-04,Second Class,RB-19360,Raymond Buch,Consumer,United States,Auburn,New York,13021,East,OFF-AR-10003156,Office Supplies,Art,50 Colored Long Pencils,30.48,59.0,0,1,0.0,1.1441442315781616,1.0,1.0
452,CA-2017-166674,2017-01-04,2017-03-04,Second Class,RB-19360,Raymond Buch,Consumer,United States,Auburn,New York,13021,East,OFF-AR-10004974,Office Supplies,Art,Newell 342,9.84,59.0,0,1,0.0,1.1444087798535374,1.0,1.0
453,CA-2017-166674,2017-01-04,2017-03-04,Second Class,RB-19360,Raymond Buch,Consumer,United States,Auburn,New York,13021,East,TEC-PH-10002365,Technology,Phones,Belkin Grip Candy Sheer Case / Cover for iPhone 5 and 5S,35.12,59.0,0,1,0.0,1.1581809441098638,1.0,1.0
472,CA-2015-144666,2015-09-11,2015-11-11,Second Class,JP-15520,Jeremy Pistek,Consumer,United States,San Francisco,California,94110,West,OFF-ST-10002743,Office Supplies,Storage,SAFCO Boltless Steel Shelving,340.92,61.0,0,1,0.0,1.195501279394963,1.0,1.0
473,CA-2015-144666,2015-09-11,2015-11-11,Second Class,JP-15520,Jeremy Pistek,Consumer,United States,San Francisco,California,94110,West,FUR-BO-10001601,Furniture,Bookcases,"Sauder Mission Library with Doors, Fruitwood Finish",222.666,61.0,0,1,0.0,1.135712813748216,1.0,1.0
474,CA-2015-144666,2015-09-11,2015-11-11,Second Class,JP-15520,Jeremy Pistek,Consumer,United States,San Francisco,California,94110,West,TEC-PH-10002680,Technology,Phones,Samsung Galaxy Note 3,703.968,61.0,0,1,0.0,1.1257369053410844,1.0,1.0
475,CA-2015-144666,2015-09-11,2015-11-11,Second Class,JP-15520,Jeremy Pistek,Consumer,United States,San Francisco,California,94110,West,OFF-ST-10001321,Office Supplies,Storage,"Decoflex Hanging Personal Folder File, Blue",92.52,61.0,0,1,0.0,1.1826062147167087,1.0,1.0
476,CA-2015-144666,2015-09-11,2015-11-11,Second Class,JP-15520,Jeremy Pistek,Consumer,United States,San Francisco,California,94110,West,OFF-PA-10001509,Office Supplies,Paper,"Recycled Desk Saver Line ""While You Were Out"" Book, 5 1/2"" X 4""",62.65,61.0,0,1,0.0,1.173958242370246,1.0,1.0
477,CA-2015-144666,2015-09-11,2015-11-11,Second Class,JP-15520,Jeremy Pistek,Consumer,United States,San Francisco,California,94110,West,OFF-PA-10003465,Office Supplies,Paper,Xerox 1912,94.85,61.0,0,1,0.0,1.2131308420935862,1.0,1.0
482,CA-2015-134677,2015-06-10,2015-10-10,Standard Class,XP-21865,Xylona Preis,Consumer,United States,San Diego,California,92024,West,TEC-AC-10001445,Technology,Accessories,Imation USB 2.0 Swivel Flash Drive USB flash drive - 4 GB - Pink,9.09,122.0,0,1,0.0,1.2003187397108481,1.0,1.0
529,US-2016-138303,2016-03-09,2016-07-09,Standard Class,MG-18145,Mike Gockenbach,Consumer,United States,Philadelphia,Pennsylvania,19134,East,OFF-ST-10004963,Office Supplies,Storage,Eldon Gobal File Keepers,36.336,122.0,0,1,0.0,1.2779407353693597,1.0,1.0
530,US-2016-138303,2016-03-09,2016-07-09,Standard Class,MG-18145,Mike Gockenbach,Consumer,United States,Philadelphia,Pennsylvania,19134,East,OFF-SU-10002881,Office Supplies,Supplies,Martin Yale Chadless Opener Electric Letter Opener,666.248,122.0,0,1,0.0,1.2787196104072098,1.0,1.0
531,US-2016-138303,2016-03-09,2016-07-09,Standard Class,MG-18145,Mike Gockenbach,Consumer,United States,Philadelphia,Pennsylvania,19134,East,OFF-EN-10001335,Office Supplies,Envelopes,"White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes",52.512,122.0,0,1,0.0,1.124223059723025,1.0,1.0
532,CA-2016-102848,2016-07-11,2016-09-11,Second Class,KB-16240,Karen Bern,Corporate,United States,Los Angeles,California,90036,West,FUR-CH-10000595,Furniture,Chairs,Safco Contoured Stacking Chairs,190.72,62.0,0,1,0.0,1.1844169938276918,1.0,1.0
533,US-2018-129441,2018-07-09,2018-11-09,Standard Class,JC-15340,Jasper Cacioppo,Consumer,United States,Los Angeles,California,90032,West,FUR-FU-10000448,Furniture,Furnishings,Tenex Chairmats For Use With Carpeted Floors,47.94,123.0,0,1,0.0,1.1734651378087892,1.0,1.0
537,US-2018-122637,2018-03-09,2018-08-09,Second Class,EP-13915,Emily Phan,Consumer,United States,Chicago,Illinois,60653,Central,OFF-BI-10002429,Office Supplies,Binders,"Premier Elliptical Ring Binder, Black",42.616,153.0,0,1,0.0,1.195128685165928,0.8,0.8
538,CA-2016-147851,2016-03-12,2016-08-12,Standard Class,MP-17470,Mark Packer,Home Office,United States,New York City,New York,10009,East,OFF-BI-10004528,Office Supplies,Binders,Cardinal Poly Pocket Divider Pockets for Ring Binders,10.752,153.0,0,1,0.0,1.2594926637960664,1.0,1.0
539,CA-2016-134894,2016-07-12,2016-11-12,Standard Class,DK-12985,Darren Koutras,Consumer,United States,Henderson,Kentucky,42420,South,OFF-AP-10001271,Office Supplies,Appliances,Eureka The Boss Cordless Rechargeable Stick Vac,152.94,123.0,0,1,0.0,1.1177292518967865,1.0,1.0
540,CA-2016-134894,2016-07-12,2016-11-12,Standard Class,DK-12985,Darren Koutras,Consumer,United States,Henderson,Kentucky,42420,South,FUR-CH-10002647,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",283.92,123.0,0,1,0.0,1.1637159564881865,1.0,1.0
541,CA-2015-140795,2015-01-02,2015-03-02,First Class,BD-11500,Bradley Drucker,Consumer,United States,Green Bay,Wisconsin,54302,Central,TEC-AC-10001432,Technology,Accessories,Enermax Aurora Lite Keyboard,468.9,59.0,0,1,0.0,1.2812200029083898,0.8,0.8
553,CA-2018-112774,2018-11-09,2018-12-09,First Class,RC-19960,Ryan Crowe,Consumer,United States,Jacksonville,Florida,32216,South,FUR-FU-10003039,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Grantwood Wall Clock",34.504,30.0,0,1,0.0,1.1472645292864834,1.0,1.0
556,CA-2015-155852,2015-03-03,2015-07-03,Second Class,AJ-10945,Ashley Jarboe,Consumer,United States,Wilmington,North Carolina,28403,South,OFF-AR-10003560,Office Supplies,Art,Zebra Zazzle Fluorescent Highlighters,19.456,122.0,0,1,0.0,1.1399465840766654,1.0,1.0
564,CA-2016-130736,2016-07-12,2016-09-12,First Class,JF-15490,Jeremy Farry,Consumer,United States,Seattle,Washington,98105,West,OFF-FA-10003467,Office Supplies,Fasteners,"Alliance Big Bands Rubber Bands, 12/Pack",3.96,62.0,0,1,0.0,1.255667472345047,1.0,1.0
565,CA-2016-130736,2016-07-12,2016-09-12,First Class,JF-15490,Jeremy Farry,Consumer,United States,Seattle,Washington,98105,West,OFF-LA-10000634,Office Supplies,Labels,Avery 509,2.61,62.0,0,1,0.0,1.1308882599605412,1.0,1.0
566,CA-2018-137099,2018-07-12,2018-10-12,First Class,FP-14320,Frank Preis,Consumer,United States,Los Angeles,California,90008,West,TEC-PH-10002496,Technology,Phones,Cisco SPA301,374.376,92.0,0,1,0.0,1.1323711365721665,1.0,1.0
567,CA-2018-156951,2018-01-10,2018-08-10,Standard Class,EB-13840,Ellis Ballard,Corporate,United States,Seattle,Washington,98105,West,OFF-PA-10004530,Office Supplies,Paper,Personal Creations Ink Jet Cards and Labels,91.84,212.0,0,1,0.0,1.1685835956982893,1.0,1.0
568,CA-2018-156951,2018-01-10,2018-08-10,Standard Class,EB-13840,Ellis Ballard,Corporate,United States,Seattle,Washington,98105,West,OFF-BI-10001107,Office Supplies,Binders,"GBC White Gloss Covers, Plain Front",81.088,212.0,0,1,0.0,1.2476607306885277,1.0,1.0
569,CA-2018-156951,2018-01-10,2018-08-10,Standard Class,EB-13840,Ellis Ballard,Corporate,United States,Seattle,Washington,98105,West,OFF-PA-10004451,Office Supplies,Paper,Xerox 222,19.44,212.0,0,1,0.0,1.2044904309486006,1.0,1.0
570,CA-2018-156951,2018-01-10,2018-08-10,Standard Class,EB-13840,Ellis Ballard,Corporate,United States,Seattle,Washington,98105,West,FUR-CH-10004997,Furniture,Chairs,Hon Every-Day Series Multi-Task Chairs,451.152,212.0,0,1,0.0,1.10978197154321,1.0,1.0
575,CA-2017-127250,2017-03-11,2017-07-11,Standard Class,SF-20200,Sarah Foster,Consumer,United States,Marysville,Washington,98270,West,OFF-AR-10003394,Office Supplies,Art,Newell 332,8.82,122.0,0,1,0.0,1.2541888822795473,1.0,1.0
582,CA-2018-145233,2018-01-12,2018-05-12,Standard Class,DV-13465,Dianna Vittorini,Consumer,United States,Denver,Colorado,80219,West,TEC-PH-10004977,Technology,Phones,GE 30524EE4,470.376,120.0,0,1,0.0,1.1386636825086107,1.0,1.0
583,CA-2018-145233,2018-01-12,2018-05-12,Standard Class,DV-13465,Dianna Vittorini,Consumer,United States,Denver,Colorado,80219,West,TEC-PH-10000586,Technology,Phones,AT&T SB67148 SynJ,105.584,120.0,0,1,0.0,1.194680521808793,1.0,1.0
584,CA-2018-145233,2018-01-12,2018-05-12,Standard Class,DV-13465,Dianna Vittorini,Consumer,United States,Denver,Colorado,80219,West,OFF-AP-10000358,Office Supplies,Appliances,Fellowes Basic Home/Office Series Surge Protectors,31.152,120.0,0,1,0.0,1.1621197826192342,1.0,1.0
585,CA-2018-145233,2018-01-12,2018-05-12,Standard Class,DV-13465,Dianna Vittorini,Consumer,United States,Denver,Colorado,80219,West,OFF-BI-10002764,Office Supplies,Binders,Recycled Pressboard Report Cover with Reinforced Top Hinge,6.783,120.0,0,1,0.0,1.1301503425491726,1.0,1.0
586,CA-2018-145233,2018-01-12,2018-05-12,Standard Class,DV-13465,Dianna Vittorini,Consumer,United States,Denver,Colorado,80219,West,TEC-PH-10001254,Technology,Phones,Jabra BIZ 2300 Duo QD Duo Corded Headset,406.368,120.0,0,1,0.0,1.1183405708620515,1.0,1.0
587,CA-2016-128139,2016-03-07,2016-09-07,Standard Class,BD-11725,Bruce Degenhardt,Consumer,United States,Richmond,Kentucky,40475,South,FUR-CH-10003956,Furniture,Chairs,Novimex High-Tech Fabric Mesh Task Chair,70.98,184.0,0,1,0.0,1.2684164192884324,1.0,1.0
